timestamp,open,high,low,close,volume,imp_vol,ttm,r,k
2024-02-14,4.26,4.26,2.76,3.49,2379,0.24253873663360165,0.06297056810403832,0.0365,185.0
2024-02-15,3.05,3.62,2.27,3.47,2845,0.25436100269560036,0.06023271731690623,0.0365,185.0
2024-02-16,3.25,3.77,2.38,2.58,3294,0.244216060912079,0.057494866529774126,0.0365,185.0
2024-02-20,2.3,2.59,1.74,2.04,2311,0.2534509056291834,0.04654346338124572,0.0365,185.0
2024-02-21,2.25,2.53,1.68,2.17,2729,0.25269179727489915,0.04380561259411362,0.0365,185.0
2024-02-22,2.63,3.1,1.98,2.7,5891,0.24367749460057817,0.04106776180698152,0.0365,185.0
2024-02-23,2.98,2.99,1.66,1.68,7360,0.22797812102298806,0.038329911019849415,0.0365,185.0
2024-02-26,1.51,1.71,1.0,1.11,14993,0.24166611818236616,0.030116358658453114,0.0365,185.0
2024-02-27,1.07,2.16,0.75,1.54,35730,0.2555395489533788,0.02737850787132101,0.0365,185.0
2024-02-28,1.54,1.73,0.86,1.05,35428,0.2542697606412668,0.024640657084188913,0.0365,185.0
2024-02-29,0.93,1.29,0.47,0.64,44227,0.23656023161902223,0.02190280629705681,0.0365,185.0
2024-03-01,0.48,0.6,0.22,0.38,52135,0.23863470371146497,0.019164955509924708,0.0365,185.0
2024-03-04,0.13,0.15,0.06,0.1,34041,0.3442275300815622,0.010951403148528405,0.0365,185.0
2024-03-05,0.05,0.05,0.01,0.05,20013,0.4860972546466487,0.008213552361396304,0.0365,185.0
2024-03-06,0.04,0.05,0.01,0.02,18222,0.5563398941610691,0.0054757015742642025,0.0365,185.0
2024-03-07,0.01,0.02,0.01,0.01,4934,0.7319597836680064,0.0027378507871321013,0.0365,185.0
2024-03-08,0.01,0.01,0.01,0.01,2184,2.0,1e-09,0.0365,185.0
