timestamp,open,high,low,close,volume,imp_vol,ttm,r,k
2025-04-01,8.8,11.15,8.8,10.65,75,0.3184808340702589,0.10403832991101986,0.0365,220.0
2025-04-02,10.93,11.8,10.9,11.35,53,0.3338832882094272,0.10130047912388775,0.0365,220.0
2025-04-03,3.35,4.08,3.24,3.73,1286,0.378780609398829,0.09856262833675565,0.0365,220.0
2025-04-04,2.32,3.4,1.6,1.7,482,0.43780752903338627,0.09582477754962354,0.0365,220.0
2025-04-07,1.16,2.37,0.85,1.2,712,0.4884195620912364,0.08761122518822724,0.0365,220.0
2025-04-08,1.13,1.15,0.6,0.75,425,0.5350366954126241,0.08487337440109514,0.0365,220.0
2025-04-09,0.72,2.61,0.57,2.34,933,0.39461104025740357,0.08213552361396304,0.0365,220.0
2025-04-10,1.43,2.07,1.2,2.0,534,0.48215975964508406,0.07939767282683094,0.0365,220.0
2025-04-11,1.46,3.45,1.46,2.83,1256,0.44955954933974424,0.07665982203969883,0.0365,220.0
2025-04-14,5.6,6.5,2.85,2.88,1253,0.4172662944734842,0.06844626967830253,0.0365,220.0
2025-04-15,2.7,2.79,1.86,2.0,505,0.3733509033035432,0.06570841889117043,0.0365,220.0
2025-04-16,1.6,1.77,0.98,1.0,680,0.3973401932234097,0.06297056810403832,0.0365,220.0
2025-04-17,1.22,1.32,0.85,1.12,913,0.3853874128458639,0.06023271731690623,0.0365,220.0
2025-04-21,0.78,0.85,0.59,0.84,542,0.4446653028537001,0.049281314168377825,0.0365,220.0
2025-04-22,0.93,1.6,0.93,1.27,1919,0.41589479756438313,0.04654346338124572,0.0365,220.0
2025-04-23,2.2,2.6,1.65,1.94,1738,0.41352635768006457,0.04380561259411362,0.0365,220.0
2025-04-24,1.83,2.51,1.61,2.41,1684,0.3970370776140613,0.04106776180698152,0.0365,220.0
2025-04-25,2.09,2.46,1.75,2.31,2886,0.38607276691327663,0.038329911019849415,0.0365,220.0
2025-04-28,2.33,2.66,1.78,2.25,2594,0.41291886539856676,0.030116358658453114,0.0365,220.0
2025-04-29,1.97,2.7,1.8,2.21,3394,0.4053029551659266,0.02737850787132101,0.0365,220.0
2025-04-30,1.88,3.1,1.49,2.73,3702,0.4414898681136795,0.024640657084188913,0.0365,220.0
2025-05-01,1.7,3.35,1.61,2.83,9648,0.4550159439430881,0.02190280629705681,0.0365,220.0
2025-05-02,0.32,0.38,0.14,0.25,27724,0.33550948976774053,0.019164955509924708,0.0365,220.0
2025-05-05,0.16,0.17,0.06,0.07,15748,0.479704052297973,0.010951403148528405,0.0365,220.0
2025-05-06,0.05,0.07,0.04,0.04,14061,0.520691447105276,0.008213552361396304,0.0365,220.0
2025-05-07,0.04,0.05,0.01,0.01,6517,0.5948005227592877,0.0054757015742642025,0.0365,220.0
2025-05-08,0.02,0.04,0.01,0.01,5029,0.8012826000495363,0.0027378507871321013,0.0365,220.0
2025-05-09,0.01,0.06,0.01,0.01,410,2.0,1e-09,0.0365,220.0
