timestamp,open,high,low,close,volume,imp_vol,ttm,r,k
2024-04-02,3.4,3.8,3.34,3.37,94,0.22634494292788615,0.10403832991101986,0.054900000000000004,165.0
2024-04-03,3.52,3.52,2.74,3.02,151,0.22608393065910054,0.10130047912388775,0.0547,165.0
2024-04-04,2.75,3.55,2.31,3.45,135,0.23508902333435036,0.09856262833675565,0.0547,165.0
2024-04-05,3.38,3.39,2.79,3.0,296,0.22917932854306447,0.09582477754962354,0.0547,165.0
2024-04-08,3.25,3.45,3.05,3.25,200,0.22917342881822897,0.08761122518822724,0.0548,165.0
2024-04-09,3.2,3.24,2.7,2.81,391,0.23279694334343556,0.08487337440109514,0.0548,165.0
2024-04-10,2.98,3.62,2.98,3.4,555,0.22923692663379253,0.08213552361396304,0.054900000000000004,165.0
2024-04-11,3.22,3.25,1.4,1.48,965,0.24845929687936755,0.07939767282683094,0.0548,165.0
2024-04-12,1.69,1.78,1.1,1.42,1793,0.27012487520657735,0.07665982203969883,0.0548,165.0
2024-04-15,1.55,2.2,1.28,2.19,464,0.27619286649651054,0.06844626967830253,0.054900000000000004,165.0
2024-04-16,2.35,3.6,2.1,3.14,721,0.27447869995960256,0.06570841889117043,0.054900000000000004,165.0
2024-04-17,3.08,3.63,2.78,3.45,627,0.26575230466489974,0.06297056810403832,0.054900000000000004,165.0
2024-04-18,3.62,4.05,3.38,3.9,1094,0.27354700999775333,0.06023271731690623,0.054900000000000004,165.0
2024-04-19,4.2,5.05,4.14,4.74,1833,0.27022069311417596,0.057494866529774126,0.054900000000000004,165.0
2024-04-22,4.4,4.58,3.3,3.95,1135,0.26398570812557864,0.049281314168377825,0.054900000000000004,165.0
2024-04-23,4.0,4.25,3.35,3.43,423,0.26933881386363245,0.04654346338124572,0.054900000000000004,165.0
2024-04-24,3.55,3.63,2.5,2.62,1599,0.2810785412380839,0.04380561259411362,0.054900000000000004,165.0
2024-04-25,2.3,2.96,2.21,2.42,1333,0.29809400012051734,0.04106776180698152,0.0548,165.0
2024-04-26,2.35,2.43,1.88,2.4,1312,0.289318876421374,0.038329911019849415,0.0548,165.0
2024-04-29,1.43,1.43,0.86,1.33,2617,0.3369124425839122,0.030116358658453114,0.0548,165.0
2024-04-30,1.35,2.29,1.01,2.21,3374,0.35453117748463137,0.02737850787132101,0.0548,165.0
2024-05-01,2.3,2.4,1.33,2.35,3220,0.35097244187771354,0.024640657084188913,0.0547,165.0
2024-05-02,1.51,1.96,1.22,1.29,9168,0.3737301039901932,0.02190280629705681,0.055099999999999996,165.0
2024-05-03,0.05,0.2,0.01,0.09,8558,0.3657024136909969,0.019164955509924708,0.055099999999999996,165.0
2024-05-06,0.09,0.09,0.05,0.05,3562,0.4045424528707643,0.010951403148528405,0.055099999999999996,165.0
2024-05-07,0.03,0.05,0.03,0.04,1796,0.4680398386393031,0.008213552361396304,0.055099999999999996,165.0
2024-05-08,0.03,0.05,0.01,0.02,873,0.5314903382309646,0.0054757015742642025,0.055099999999999996,165.0
2024-05-09,0.01,0.02,0.01,0.01,1098,0.7576680932960665,0.0027378507871321013,0.055099999999999996,165.0
2024-05-10,0.01,0.01,0.01,0.01,202,1.0,1e-09,0.055099999999999996,165.0
