timestamp,open,high,low,close,volume,imp_vol,ttm,r,k
2024-10-01,11.1,11.1,8.5,9.35,635,0.3136200053772972,0.10403832991101986,0.0365,225.0
2024-10-02,8.85,9.85,7.85,9.76,321,0.3219760379771224,0.10130047912388775,0.0365,225.0
2024-10-03,9.12,9.35,7.75,8.8,236,0.31342719701785743,0.09856262833675565,0.0365,225.0
2024-10-04,9.5,9.5,7.9,9.05,235,0.3058256621496259,0.09582477754962354,0.0365,225.0
2024-10-07,7.81,8.3,6.4,6.45,420,0.31688613270422167,0.08761122518822724,0.0365,225.0
2024-10-08,7.67,8.41,7.1,8.35,441,0.3205619500194928,0.08487337440109514,0.0365,225.0
2024-10-09,7.8,10.35,7.65,10.35,466,0.3234417409365322,0.08213552361396304,0.0365,225.0
2024-10-10,9.3,10.05,8.85,10.05,239,0.3290580600011357,0.07939767282683094,0.0365,225.0
2024-10-11,9.6,9.6,8.57,8.69,203,0.31420439726299504,0.07665982203969883,0.0365,225.0
2024-10-14,9.4,11.0,9.4,10.8,442,0.33064245002362774,0.06844626967830253,0.0365,225.0
2024-10-15,12.3,15.1,11.55,12.09,241,0.32179620307409046,0.06570841889117043,0.0365,225.0
2024-10-16,10.89,10.89,9.75,10.85,386,0.3344754296485682,0.06297056810403832,0.0365,225.0
2024-10-17,12.08,12.08,9.8,10.8,400,0.32914817784935324,0.06023271731690623,0.0365,225.0
2024-10-18,13.1,13.5,12.51,12.8,82,0.3424632980465016,0.057494866529774126,0.0365,225.0
2024-10-21,12.93,14.14,12.7,13.39,55,0.34635191885170125,0.049281314168377825,0.0365,225.0
2024-10-22,11.47,13.45,10.92,13.45,292,0.3869234724369393,0.04654346338124572,0.0365,225.0
2024-10-23,12.3,12.55,8.0,9.62,410,0.3734769050369226,0.04380561259411362,0.0365,225.0
2024-10-24,8.61,9.45,8.05,9.36,205,0.37836490674716106,0.04106776180698152,0.0365,225.0
2024-10-25,8.6,10.87,8.6,10.0,276,0.39948457192027303,0.038329911019849415,0.0365,225.0
2024-10-28,11.5,11.95,10.7,11.05,104,0.4374040558525213,0.030116358658453114,0.0365,225.0
2024-10-29,10.6,11.5,10.35,11.0,153,0.4429615241820475,0.02737850787132101,0.0365,225.0
2024-10-30,10.34,10.7,8.39,8.39,423,0.44445742699021257,0.024640657084188913,0.0365,225.0
2024-10-31,8.3,8.64,6.3,6.3,1443,0.4894914977924858,0.02190280629705681,0.0365,225.0
2024-11-01,2.5,4.05,2.18,2.5,23472,0.3218095555836346,0.019164955509924708,0.0365,225.0
2024-11-04,1.68,2.19,1.18,1.6,20549,0.35843784450370547,0.010951403148528405,0.0365,225.0
2024-11-05,1.49,2.28,1.38,1.84,28646,0.38252022674901953,0.008213552361396304,0.0365,225.0
2024-11-06,1.06,2.44,0.68,0.77,43578,0.3224923353903015,0.0054757015742642025,0.0365,225.0
2024-11-07,1.3,3.1,1.23,2.67,32757,0.45090128711993316,0.0027378507871321013,0.0365,225.0
2024-11-08,2.47,3.71,1.56,2.1,15163,2.0,1e-09,0.0365,225.0
