timestamp,open,high,low,close,volume,imp_vol,ttm,r,k
2024-10-01,5.6,8.08,5.6,7.1,122,0.25593791873402505,0.10403832991101986,0.0365,225.0
2024-10-02,7.27,7.8,6.64,6.75,137,0.25593755425667736,0.10130047912388775,0.0365,225.0
2024-10-03,7.48,8.13,6.7,7.7,128,0.2743985335058572,0.09856262833675565,0.0365,225.0
2024-10-04,6.15,7.44,6.15,6.5,320,0.2536514507308887,0.09582477754962354,0.0365,225.0
2024-10-07,7.25,8.89,6.7,8.89,125,0.25448639357949676,0.08761122518822724,0.0365,225.0
2024-10-08,7.85,7.85,6.5,6.6,150,0.2530880675490787,0.08487337440109514,0.0365,225.0
2024-10-09,6.32,6.65,4.83,4.83,288,0.2521812578938032,0.08213552361396304,0.0365,225.0
2024-10-10,5.65,5.65,4.8,4.93,892,0.25209620186313336,0.07939767282683094,0.0365,225.0
2024-10-11,4.93,5.46,4.81,5.33,477,0.24685222272662083,0.07665982203969883,0.0365,225.0
2024-10-14,4.85,4.85,3.55,3.65,692,0.25092682500052116,0.06844626967830253,0.0365,225.0
2024-10-15,2.99,3.35,2.2,3.05,1875,0.2657465837679869,0.06570841889117043,0.0365,225.0
2024-10-16,3.77,4.15,3.55,3.55,496,0.26382567663384143,0.06297056810403832,0.0365,225.0
2024-10-17,2.9,3.69,2.9,3.17,252,0.2567619072598968,0.06023271731690623,0.0365,225.0
2024-10-18,2.33,2.6,2.1,2.27,647,0.2579847206957725,0.057494866529774126,0.0365,225.0
2024-10-21,2.32,2.32,1.8,1.91,510,0.2769709837074218,0.049281314168377825,0.0365,225.0
2024-10-22,2.5,2.76,1.88,1.88,222,0.2735324907665931,0.04654346338124572,0.0365,225.0
2024-10-23,2.21,4.75,2.05,3.5,497,0.2903898612992596,0.04380561259411362,0.0365,225.0
2024-10-24,3.9,4.1,3.32,3.35,1455,0.2868736072733136,0.04106776180698152,0.0365,225.0
2024-10-25,3.6,3.64,2.53,3.2,953,0.3049282065470381,0.038329911019849415,0.0365,225.0
2024-10-28,2.47,2.58,2.04,2.3,2739,0.3219727009322901,0.030116358658453114,0.0365,225.0
2024-10-29,2.42,2.58,2.0,2.14,2308,0.33039658836126007,0.02737850787132101,0.0365,225.0
2024-10-30,2.47,3.55,2.3,3.37,1608,0.3553597919046195,0.024640657084188913,0.0365,225.0
2024-10-31,3.7,5.6,3.6,5.5,5896,0.40010040704076844,0.02190280629705681,0.0365,225.0
2024-11-01,6.4,7.03,3.7,4.55,8855,0.20283581057239047,0.019164955509924708,0.0365,225.0
2024-11-04,5.55,6.5,4.05,4.5,3690,0.14321829680128195,0.010951403148528405,0.0365,225.0
2024-11-05,4.7,4.7,3.25,3.4,3816,0.18445446431331633,0.008213552361396304,0.0365,225.0
2024-11-06,3.4,4.5,1.36,3.2,20781,2.0,0.0054757015742642025,0.0365,225.0
2024-11-07,1.74,1.86,0.27,0.28,44805,0.14222480289337136,0.0027378507871321013,0.0365,225.0
2024-11-08,0.22,0.25,0.01,0.01,31690,2.0,1e-09,0.0365,225.0
