timestamp,open,high,low,close,volume,imp_vol,ttm,r,k
2025-06-03,8.13,8.13,7.5,7.5,6,0.2554712087364711,0.10403832991101986,0.0365,205.0
2025-06-04,7.0,7.63,6.3,7.5,75,0.24922243634801486,0.10130047912388775,0.0365,205.0
2025-06-05,7.56,9.19,7.37,9.19,82,0.27108984943901576,0.09856262833675565,0.0365,205.0
2025-06-06,7.2,7.3,6.25,6.8,256,0.2502416502995746,0.09582477754962354,0.0365,205.0
2025-06-09,6.92,9.09,6.05,7.97,238,0.2532044217466059,0.08761122518822724,0.0365,205.0
2025-06-10,7.77,7.85,6.5,7.1,143,0.2486980063848044,0.08487337440109514,0.0365,205.0
2025-06-11,6.3,9.5,6.3,9.43,170,0.25230161293582115,0.08213552361396304,0.0365,205.0
2025-06-12,9.59,10.05,8.8,9.21,44,0.2583871628106045,0.07939767282683094,0.0365,205.0
2025-06-13,8.6,11.19,8.6,11.05,207,0.2615529290501843,0.07665982203969883,0.0365,205.0
2025-06-16,9.8,10.1,8.75,8.97,205,0.2350709443637503,0.06844626967830253,0.0365,205.0
2025-06-17,9.7,11.0,8.96,10.9,214,0.2321060823979169,0.06570841889117043,0.0365,205.0
2025-06-18,10.5,11.05,9.42,10.13,258,0.23269514209306777,0.06297056810403832,0.0365,205.0
2025-06-20,8.65,9.27,6.42,6.8,194,0.2270753907442062,0.057494866529774126,0.0365,205.0
2025-06-23,7.1,7.68,5.65,5.78,268,0.20069742189801504,0.049281314168377825,0.0365,205.0
2025-06-24,4.85,6.4,4.58,6.4,325,0.19269869983199064,0.04654346338124572,0.0365,205.0
2025-06-25,5.0,6.18,4.77,5.92,134,0.2225892223579231,0.04380561259411362,0.0365,205.0
2025-06-26,5.35,6.7,5.35,5.62,208,0.18254325842603084,0.04106776180698152,0.0365,205.0
2025-06-27,5.0,6.0,4.6,5.85,268,0.20881401543577016,0.038329911019849415,0.0365,205.0
2025-06-30,5.05,6.64,2.64,3.45,2893,0.23539550515840071,0.030116358658453114,0.0365,205.0
2025-07-01,2.77,2.85,1.53,2.07,9339,0.229624584575705,0.02737850787132101,0.0365,205.0
2025-07-02,1.69,2.01,0.73,0.75,11459,0.23387378636543243,0.024640657084188913,0.0365,205.0
2025-07-03,0.74,0.77,0.39,0.47,7021,0.232264285471499,0.02190280629705681,0.0365,205.0
2025-07-07,0.46,1.17,0.3,0.85,15375,0.28269766278279435,0.010951403148528405,0.0365,205.0
2025-07-08,0.7,0.98,0.38,0.5,47747,0.26348468703315964,0.008213552361396304,0.0365,205.0
2025-07-09,0.5,0.93,0.18,0.19,28065,0.275738499295903,0.0054757015742642025,0.0365,205.0
2025-07-10,0.2,0.23,0.04,0.05,17513,0.3412809226650569,0.0027378507871321013,0.0365,205.0
2025-07-11,0.08,0.08,0.01,0.01,3650,2.0,1e-09,0.0365,205.0
