timestamp,open,high,low,close,volume,ttm,r,k,imp_vol
2024-01-02,2.6,5.4,2.6,4.9,288,0.1040383299110198,0.0365,185.0,0.1984125150775665
2024-01-03,5.3,5.65,4.75,5.15,201,0.1013004791238877,0.0365,185.0,0.18009547723212466
2024-01-04,6.3,6.83,5.93,6.41,152,0.0985626283367556,0.0365,185.0,0.17581872026269402
2024-01-05,6.3,7.13,5.95,6.65,254,0.0958247775496235,0.0365,185.0,0.16558481510159967
2024-01-08,6.35,6.35,4.4,4.47,262,0.0876112251882272,0.0365,185.0,0.1918632247046139
2024-01-09,5.0,5.67,4.55,4.55,297,0.0848733744010951,0.0365,185.0,0.18806379266104195
2024-01-10,4.69,5.0,3.9,4.15,267,0.082135523613963,0.0365,185.0,0.19685918938098423
2024-01-11,3.91,5.07,3.7,4.16,191,0.0793976728268309,0.0365,185.0,0.18584176851712694
2024-01-12,3.75,4.29,3.7,3.98,673,0.0766598220396988,0.0365,185.0,0.18797419803974483
2024-01-16,5.95,6.45,4.85,5.25,473,0.0657084188911704,0.0365,185.0,0.20182449652552056
2024-01-17,6.26,7.03,5.45,5.45,882,0.0629705681040383,0.0365,185.0,0.18273967508624592
2024-01-18,3.95,3.95,2.76,2.85,4781,0.0602327173169062,0.0365,185.0,0.21341615479116807
2024-01-19,2.53,2.75,1.84,1.89,979,0.0574948665297741,0.0365,185.0,0.22025437756095786
2024-01-22,2.02,2.02,1.14,1.33,1991,0.0492813141683778,0.0365,185.0,0.23899469019305936
2024-01-23,1.17,1.22,0.97,0.98,948,0.0465434633812457,0.0365,185.0,0.2374170585055211
2024-01-24,0.9,1.11,0.81,1.11,1682,0.0438056125941136,0.0365,185.0,0.244699921920196
2024-01-25,0.93,1.4,0.87,1.22,1344,0.0410677618069815,0.0365,185.0,0.2562852070506431
2024-01-26,1.2,1.55,1.06,1.46,1638,0.0383299110198494,0.0365,185.0,0.2507774080467577
2024-01-29,1.52,2.2,1.48,1.62,2105,0.0301163586584531,0.0365,185.0,0.2794836768555946
2024-01-30,1.84,3.01,1.59,2.78,5541,0.027378507871321,0.0365,185.0,0.28280751578882213
2024-01-31,3.15,4.3,3.1,4.3,4851,0.0246406570841889,0.0365,185.0,0.2695706007500541
2024-02-01,4.55,4.6,3.15,3.35,8379,0.0219028062970568,0.0365,185.0,0.31850490797765224
2024-02-02,5.75,6.4,1.43,1.84,39192,0.0191649555099247,0.0365,185.0,0.14018149627436527
2024-02-05,1.0,1.77,0.62,0.88,37236,0.0109514031485284,0.0365,185.0,0.17043925934055404
2024-02-06,1.05,1.08,0.3,0.32,18844,0.0082135523613963,0.0365,185.0,0.17706542362571914
2024-02-07,0.16,0.29,0.12,0.13,15419,0.0054757015742642,0.0365,185.0,0.16353126257119935
2024-02-08,0.14,0.3,0.1,0.1,24690,0.0027378507871321,0.0365,185.0,0.1482325060412507
2024-02-09,0.06,0.08,0.01,0.01,6223,1e-09,0.0365,185.0,2.0
