timestamp,open,high,low,close,volume,imp_vol,ttm,r,k
2024-03-05,5.85,6.5,5.25,5.4,944,0.25876917537927996,0.10403832991101986,0.055,170.0
2024-03-06,5.85,5.85,4.6,4.74,419,0.2545599595429817,0.10130047912388775,0.055,170.0
2024-03-07,4.7,5.5,4.4,4.65,856,0.25694799137708607,0.09856262833675565,0.055099999999999996,170.0
2024-03-08,4.57,7.25,4.57,5.5,852,0.26132011115328424,0.09582477754962354,0.055099999999999996,170.0
2024-03-11,6.73,7.55,6.13,6.35,382,0.2630386345088448,0.08761122518822724,0.055,170.0
2024-03-12,6.65,7.0,5.25,6.45,385,0.25879018942876686,0.08487337440109514,0.0552,170.0
2024-03-13,6.05,6.35,4.95,5.08,476,0.2530410909199289,0.08213552361396304,0.0552,170.0
2024-03-14,5.6,7.0,5.55,6.14,713,0.25972235978939257,0.07939767282683094,0.0552,170.0
2024-03-15,5.4,5.75,4.5,5.75,817,0.25579466549916513,0.07665982203969883,0.0552,170.0
2024-03-18,8.0,9.45,6.45,6.5,818,0.2794126092536106,0.06844626967830253,0.0552,170.0
2024-03-19,6.55,8.4,6.05,7.8,457,0.27432253843996274,0.06570841889117043,0.0552,170.0
2024-03-20,7.3,9.9,7.3,9.9,325,0.3004289260567059,0.06297056810403832,0.055,170.0
2024-03-21,8.5,8.75,4.6,4.96,1482,0.2868783024059089,0.06023271731690623,0.055099999999999996,170.0
2024-03-22,5.05,5.55,4.15,5.2,913,0.279080197891491,0.057494866529774126,0.055099999999999996,170.0
2024-03-25,3.8,4.5,3.45,3.95,1524,0.2708831293604195,0.049281314168377825,0.055099999999999996,170.0
2024-03-26,3.4,4.05,3.05,3.2,1509,0.2651569757285859,0.04654346338124572,0.055,170.0
2024-03-27,3.4,5.2,3.3,5.0,2475,0.2684989969862364,0.04380561259411362,0.055,170.0
2024-03-28,4.07,4.1,3.24,3.81,3176,0.26593247678309023,0.04106776180698152,0.054900000000000004,170.0
2024-04-01,3.35,3.4,2.46,2.62,7362,0.27284907563058414,0.030116358658453114,0.054900000000000004,170.0
2024-04-02,2.23,2.33,1.85,2.0,11112,0.2752516544566462,0.02737850787132101,0.054900000000000004,170.0
2024-04-03,1.88,2.75,1.79,2.19,14050,0.27810764757686707,0.024640657084188913,0.0547,170.0
2024-04-04,2.45,3.25,1.87,1.9,12519,0.2999421306918244,0.02190280629705681,0.0547,170.0
2024-04-05,2.1,2.26,1.71,1.84,24568,0.2820453257972558,0.019164955509924708,0.0547,170.0
2024-04-08,1.47,1.57,0.95,1.0,51611,0.308404132725172,0.010951403148528405,0.0548,170.0
2024-04-09,1.06,1.6,0.87,1.34,93109,0.34578894024895507,0.008213552361396304,0.0548,170.0
2024-04-10,0.9,0.98,0.36,0.38,93041,0.31946123325987863,0.0054757015742642025,0.054900000000000004,170.0
2024-04-11,0.48,5.55,0.34,5.2,107458,0.8802165820194946,0.0027378507871321013,0.0548,170.0
2024-04-12,4.2,8.28,3.75,6.56,8109,1.0,1e-09,0.0548,170.0
