timestamp,open,high,low,close,volume,ttm,r,k,imp_vol
2024-04-02,8.0,8.4,8.0,8.4,39,0.1040383299110198,0.0365,165.0,0.31569399734721937
2024-04-03,8.1,9.25,7.9,8.55,50,0.1013004791238877,0.0365,165.0,0.3041358138509815
2024-04-04,10.3,10.3,8.3,8.3,106,0.0985626283367556,0.0365,165.0,0.32091133456457577
2024-04-05,8.64,8.95,8.2,8.6,128,0.0958247775496235,0.0365,165.0,0.31828755993984864
2024-04-08,8.12,8.3,7.5,7.5,276,0.0876112251882272,0.0365,165.0,0.31194251570083764
2024-04-09,7.55,8.41,7.53,7.83,80,0.0848733744010951,0.0365,165.0,0.2961904013959447
2024-04-10,7.65,7.65,6.55,6.95,316,0.082135523613963,0.0365,165.0,0.3142372783279792
2024-04-11,7.3,12.3,7.25,12.26,290,0.0793976728268309,0.0365,165.0,0.3557409205424062
2024-04-12,11.8,14.9,11.8,13.3,174,0.0766598220396988,0.0365,165.0,0.3587871684066368
2024-04-15,12.6,13.3,10.5,10.5,211,0.0684462696783025,0.0365,165.0,0.377551307077291
2024-04-16,9.7,11.05,7.5,8.36,645,0.0657084188911704,0.0365,165.0,0.38333515576404764
2024-04-17,8.2,8.75,7.21,7.28,416,0.0629705681040383,0.0365,165.0,0.37515310956186754
2024-04-18,7.25,7.26,6.1,6.45,285,0.0602327173169062,0.0365,165.0,0.3655768144921508
2024-04-19,5.85,5.85,4.6,5.06,2996,0.0574948665297741,0.0365,165.0,0.35293330651239246
2024-04-22,5.27,5.9,4.9,5.15,596,0.0492813141683778,0.0365,165.0,0.36038074991707003
2024-04-23,4.57,5.7,4.57,5.6,518,0.0465434633812457,0.0365,165.0,0.3641781545349739
2024-04-24,5.4,7.11,5.29,7.05,479,0.0438056125941136,0.0365,165.0,0.3942120192824821
2024-04-25,7.5,8.07,6.4,7.55,321,0.0410677618069815,0.0365,165.0,0.4057102096688454
2024-04-26,7.5,8.3,6.9,6.95,2318,0.0383299110198494,0.0365,165.0,0.40172239128573245
2024-04-29,10.2,12.05,9.7,10.0,1039,0.0301163586584531,0.0365,165.0,0.48284061167414105
2024-04-30,10.35,10.92,7.6,7.8,346,0.027378507871321,0.0365,165.0,0.49924683216576465
2024-05-01,7.15,9.1,6.86,7.0,638,0.0246406570841889,0.0365,165.0,0.5106753923264237
2024-05-02,8.7,9.8,7.95,9.3,560,0.0219028062970568,0.0365,165.0,0.5276649311018089
2024-05-03,21.65,22.05,18.0,18.43,730,0.0191649555099247,0.0365,165.0,0.709751120312155
2024-05-06,17.75,18.69,15.61,17.1,200,0.0109514031485284,0.0365,165.0,0.9604792494474476
2024-05-07,18.55,20.0,16.76,17.4,234,0.0082135523613963,0.0365,165.0,1.0452163130310133
2024-05-08,17.85,18.29,16.7,17.9,122,0.0054757015742642,0.0365,165.0,1.3513063237460599
2024-05-09,17.53,19.61,17.3,19.53,16759,0.0027378507871321,0.0365,165.0,1.957294346764783
2024-05-10,17.74,17.95,17.5,17.95,19,1e-09,0.0365,165.0,2.0
