timestamp,open,high,low,close,volume,imp_vol,ttm,r,k
2024-05-07,3.0,3.7,2.76,3.25,187,0.1695234115965016,0.10403832991101986,0.0365,180.0
2024-05-08,3.25,3.51,3.02,3.1,237,0.17113972860043594,0.10130047912388775,0.0365,180.0
2024-05-09,3.25,3.25,2.38,2.4,395,0.17294222931335923,0.09856262833675565,0.0365,180.0
2024-05-10,2.23,3.02,2.15,2.71,773,0.1676735248103935,0.09582477754962354,0.0365,180.0
2024-05-13,2.15,2.17,1.68,1.85,756,0.18552827707929112,0.08761122518822724,0.0365,180.0
2024-05-14,1.45,1.77,1.36,1.4,523,0.17957203226980867,0.08487337440109514,0.0365,180.0
2024-05-15,1.3,1.39,0.86,0.94,630,0.1826357714330243,0.08213552361396304,0.0365,180.0
2024-05-16,0.87,0.92,0.8,0.9,398,0.1840551997691487,0.07939767282683094,0.0365,180.0
2024-05-17,0.92,0.92,0.73,0.77,287,0.1772944699669044,0.07665982203969883,0.0365,180.0
2024-05-20,0.83,0.84,0.56,0.63,753,0.18922266272159502,0.06844626967830253,0.0365,180.0
2024-05-21,0.63,0.64,0.47,0.49,559,0.19425586451753749,0.06570841889117043,0.0365,180.0
2024-05-22,0.5,0.69,0.46,0.66,412,0.1978940365025815,0.06297056810403832,0.0365,180.0
2024-05-23,0.7,1.29,0.64,1.27,897,0.19182927636092295,0.06023271731690623,0.0365,180.0
2024-05-24,0.88,1.02,0.62,0.66,1490,0.1939037144486159,0.057494866529774126,0.0365,180.0
2024-05-28,0.55,0.83,0.46,0.72,589,0.22085188200489245,0.04654346338124572,0.0365,180.0
2024-05-29,0.75,0.8,0.52,0.71,911,0.23108731923408116,0.04380561259411362,0.0365,180.0
2024-05-30,0.58,0.68,0.52,0.67,204,0.24999306016221357,0.04106776180698152,0.0365,180.0
2024-05-31,0.59,0.79,0.48,0.5,1962,0.25121732505467287,0.038329911019849415,0.0365,180.0
2024-06-03,0.4,0.48,0.31,0.33,720,0.28101302996306793,0.030116358658453114,0.0365,180.0
2024-06-04,0.29,0.37,0.25,0.27,929,0.28582308349133356,0.02737850787132101,0.0365,180.0
2024-06-05,0.21,0.26,0.18,0.21,974,0.3090345812926344,0.024640657084188913,0.0365,180.0
2024-06-06,0.2,0.22,0.16,0.21,804,0.3037495215820223,0.02190280629705681,0.0365,180.0
2024-06-07,0.21,0.21,0.1,0.11,4765,0.3253051149478969,0.019164955509924708,0.0365,180.0
2024-06-10,0.08,0.14,0.03,0.05,10985,0.30153344799613147,0.010951403148528405,0.0365,180.0
2024-06-11,0.04,0.05,0.02,0.03,2794,0.6143697083881006,0.008213552361396304,0.0365,180.0
2024-06-12,0.01,0.03,0.01,0.01,2597,0.7898378038501617,0.0054757015742642025,0.0365,180.0
2024-06-13,0.01,0.02,0.01,0.01,106,1.1502357348797039,0.0027378507871321013,0.0365,180.0
2024-06-14,0.01,0.01,0.01,0.01,63,2.0,1e-09,0.0365,180.0
