timestamp,open,high,low,close,volume,imp_vol,ttm,r,k
2024-06-04,5.55,5.8,4.8,5.3,948,0.2332192536341594,0.10403832991101986,0.0548,195.0
2024-06-05,5.83,6.66,5.55,6.15,1497,0.2403793477415668,0.10130047912388775,0.0548,195.0
2024-06-06,6.0,6.45,5.03,5.03,601,0.2269321346021004,0.09856262833675565,0.0548,195.0
2024-06-07,5.55,6.45,5.1,6.45,883,0.2381239878549199,0.09582477754962354,0.0547,195.0
2024-06-10,6.45,6.5,3.6,3.95,1571,0.2227910481997248,0.08761122518822724,0.0547,195.0
2024-06-11,4.1,14.03,4.1,14.03,1458,0.2938838098130568,0.08487337440109514,0.0546,195.0
2024-06-12,14.48,26.25,14.2,21.13,321,0.44178352419097644,0.08213552361396304,0.0547,195.0
2024-06-13,22.88,22.88,18.7,20.25,158,0.34128428426360513,0.07939767282683094,0.0547,195.0
2024-06-14,20.6,20.6,18.0,18.0,79,0.2928362101677191,0.07665982203969883,0.0547,195.0
2024-06-17,20.2,24.81,20.2,22.8,71,0.41321534047619046,0.06844626967830253,0.0545,195.0
2024-06-18,22.65,22.65,19.5,20.31,47,0.38579220454656205,0.06570841889117043,0.054000000000000006,195.0
2024-06-20,19.2,19.42,15.85,15.99,283,0.36265143951404627,0.06023271731690623,0.0542,195.0
2024-06-21,17.35,17.35,16.13,16.13,23,0.48425462415421316,0.057494866529774126,0.0542,195.0
2024-06-24,16.76,18.22,14.0,14.0,64,0.3485257578259456,0.049281314168377825,0.0542,195.0
2024-06-25,14.7,17.25,14.7,16.44,61,0.4873075832857464,0.04654346338124572,0.054299999999999994,195.0
2024-06-26,17.35,19.99,17.35,19.31,15,0.4751212583222509,0.04380561259411362,0.054400000000000004,195.0
2024-06-27,21.3,21.3,18.9,19.25,3,0.4204417909190025,0.04106776180698152,0.0548,195.0
2024-06-28,20.1,20.1,18.32,18.4,175,0.6037551118956891,0.038329911019849415,0.0547,195.0
2024-07-01,18.99,22.75,18.7,21.95,99,0.5559311493533372,0.030116358658453114,0.0548,195.0
2024-07-02,21.55,25.5,21.55,25.5,144,0.6540868992757418,0.02737850787132101,0.0548,195.0
2024-07-03,26.6,26.62,25.12,26.62,135,0.694299238076309,0.024640657084188913,0.054900000000000004,195.0
2024-07-05,26.85,30.85,26.85,30.85,535,0.7912530726176588,0.019164955509924708,0.0548,195.0
2024-07-08,32.5,32.5,28.8,32.4,118,1.1227558144885963,0.010951403148528405,0.0548,195.0
2024-07-09,32.4,34.5,32.4,33.63,50,1.4314350327084322,0.008213552361396304,0.0545,195.0
2024-07-10,34.53,37.98,34.53,37.98,85,1.9336875761382557,0.0054757015742642025,0.0546,195.0
2024-07-11,35.67,37.05,31.4,33.6,332,2.875984713490613,0.0027378507871321013,0.0548,195.0
2024-07-12,34.66,37.46,34.6,36.0,265,1.0,1e-09,0.0547,195.0
