timestamp,open,high,low,close,volume,imp_vol,ttm,r,k
2025-12-02,7.45,7.7,6.0,6.46,223,0.2033256753403126,0.10403832991101986,0.039,285.0
2025-12-03,6.45,7.2,5.7,7.2,99,0.19960711925456404,0.10130047912388775,0.0383,285.0
2025-12-04,7.8,9.9,7.8,9.9,65,0.22741269149839663,0.09856262833675565,0.0383,285.0
2025-12-05,8.75,10.0,8.65,9.35,71,0.18020671726226814,0.09582477754962354,0.0382,285.0
2025-12-08,9.95,11.15,9.85,10.88,65,0.21782679214452727,0.08761122518822724,0.0382,285.0
2025-12-09,10.25,10.25,9.5,10.0,45,0.1755508121891671,0.08487337440109514,0.0381,285.0
2025-12-10,10.35,10.75,8.74,9.1,29,0.18297255711421126,0.08213552361396304,0.0379,285.0
2025-12-11,11.3,11.3,9.6,9.6,30,0.1858152655031718,0.07939767282683094,0.0377,285.0
2025-12-12,9.46,9.46,8.65,9.15,6,0.17823049545669456,0.07665982203969883,0.037599999999999995,285.0
2025-12-15,11.85,12.64,10.79,12.2,118,0.18869833389245189,0.06844626967830253,0.0377,285.0
2025-12-16,12.82,13.4,11.21,11.21,178,0.1624048585625173,0.06570841889117043,0.037599999999999995,285.0
2025-12-17,10.65,12.6,10.65,12.6,91,1.0,0.06297056810403832,0.0373,285.0
2025-12-18,16.33,16.93,13.15,14.45,157,0.23536606812233604,0.06023271731690623,0.0371,285.0
2025-12-19,13.95,14.89,13.68,14.59,161,0.2969421319529466,0.057494866529774126,0.0371,285.0
2025-12-23,13.88,14.27,13.29,13.61,61,0.21826952903113292,0.04654346338124572,0.0371,285.0
2025-12-24,10.98,11.3,10.15,10.15,37,1.0,0.04380561259411362,0.037200000000000004,285.0
2025-12-26,10.9,11.03,10.5,10.6,9,1.0,0.038329911019849415,0.037000000000000005,285.0
2025-12-29,11.73,12.0,11.25,11.25,156,0.12321593547108863,0.030116358658453114,0.0369,285.0
2025-12-30,11.35,12.6,11.35,11.45,2761,1.0,0.02737850787132101,0.0365,285.0
2025-12-31,12.39,13.06,11.97,13.06,106,1.0,0.024640657084188913,0.0374,285.0
2026-01-02,8.2,15.29,7.75,14.15,73,0.20236497482672813,0.019164955509924708,0.037200000000000004,285.0
2026-01-05,14.1,18.45,14.1,18.45,124,0.4660295926079664,0.010951403148528405,0.0371,285.0
2026-01-06,22.4,22.47,22.4,22.47,11,1.0,0.008213552361396304,0.037000000000000005,285.0
2026-01-07,22.89,22.89,22.15,22.15,33,1.0,0.0054757015742642025,0.037000000000000005,285.0
2026-01-08,28.44,28.44,26.7,26.7,102,1.2359672084857787,0.0027378507871321013,0.037000000000000005,285.0
2026-01-09,29.34,29.34,24.9,24.9,5,1.0,1e-09,0.037000000000000005,285.0
