timestamp,open,high,low,close,volume,imp_vol,ttm,r,k
2025-06-03,8.13,8.13,7.5,7.5,6,0.2585312365006688,0.10403832991101986,0.0433,205.0
2025-06-04,7.0,7.63,6.3,7.5,75,0.252277215956951,0.10130047912388775,0.0432,205.0
2025-06-05,7.56,9.19,7.37,9.19,82,0.2741486476452211,0.09856262833675565,0.0426,205.0
2025-06-06,7.2,7.3,6.25,6.8,256,0.25288716945541106,0.09582477754962354,0.042800000000000005,205.0
2025-06-09,6.92,9.09,6.05,7.97,238,0.25617326931520246,0.08761122518822724,0.0429,205.0
2025-06-10,7.77,7.85,6.5,7.1,143,0.2514334437648085,0.08487337440109514,0.0429,205.0
2025-06-11,6.3,9.5,6.3,9.43,170,0.25580471722535614,0.08213552361396304,0.043,205.0
2025-06-12,9.59,10.05,8.8,9.21,44,0.2611174993210939,0.07939767282683094,0.0418,205.0
2025-06-13,8.6,11.19,8.6,11.05,207,0.2651301415713509,0.07665982203969883,0.042300000000000004,205.0
2025-06-16,9.8,10.1,8.75,8.97,205,0.23830568075438693,0.06844626967830253,0.0424,205.0
2025-06-17,9.7,11.0,8.96,10.9,214,0.23622803184385133,0.06570841889117043,0.042300000000000004,205.0
2025-06-18,10.5,11.05,9.42,10.13,258,0.2362472906531498,0.06297056810403832,0.042,205.0
2025-06-20,8.65,9.27,6.42,6.8,194,0.2294268691438877,0.057494866529774126,0.042,205.0
2025-06-23,7.1,7.68,5.65,5.78,268,0.2029376200890865,0.049281314168377825,0.042,205.0
2025-06-24,4.85,6.4,4.58,6.4,325,0.19534101041166815,0.04654346338124572,0.0421,205.0
2025-06-25,5.0,6.18,4.77,5.92,134,0.22470106094837194,0.04380561259411362,0.0421,205.0
2025-06-26,5.35,6.7,5.35,5.62,208,0.18454711502424676,0.04106776180698152,0.041100000000000005,205.0
2025-06-27,5.0,6.0,4.6,5.85,268,0.21095063255720622,0.038329911019849415,0.04190000000000001,205.0
2025-06-30,5.05,6.64,2.64,3.45,2893,0.23681669878207912,0.030116358658453114,0.042800000000000005,205.0
2025-07-01,2.77,2.85,1.53,2.07,9339,0.23074462039612947,0.02737850787132101,0.0432,205.0
2025-07-02,1.69,2.01,0.73,0.75,11459,0.23461407583670119,0.024640657084188913,0.0433,205.0
2025-07-03,0.74,0.77,0.39,0.47,7021,0.23290684477567997,0.02190280629705681,0.0435,205.0
2025-07-07,0.46,1.17,0.3,0.85,15375,0.2832809908846393,0.010951403148528405,0.0437,205.0
2025-07-08,0.7,0.98,0.38,0.5,47747,0.263933472814507,0.008213552361396304,0.0436,205.0
2025-07-09,0.5,0.93,0.18,0.19,28065,0.27603565372033284,0.0054757015742642025,0.0436,205.0
2025-07-10,0.2,0.23,0.04,0.05,17513,0.3414496074531061,0.0027378507871321013,0.0436,205.0
2025-07-11,0.08,0.08,0.01,0.01,3650,1.0,1e-09,0.0437,205.0
