timestamp,open,high,low,close,volume,imp_vol,ttm,r,k
2025-12-02,7.65,9.8,7.6,9.15,261,0.22016692047547792,0.10403832991101986,0.039,285.0
2025-12-03,10.0,10.35,7.7,7.9,224,0.2193709978665057,0.10130047912388775,0.0383,285.0
2025-12-04,7.7,7.7,4.98,5.6,400,0.2040530393063888,0.09856262833675565,0.0383,285.0
2025-12-05,5.5,5.65,4.35,4.35,345,0.19358870551446167,0.09582477754962354,0.0382,285.0
2025-12-08,4.23,4.6,3.49,3.95,385,0.20127825838267543,0.08761122518822724,0.0382,285.0
2025-12-09,4.13,4.71,3.55,3.55,518,0.1998240855305164,0.08487337440109514,0.0381,285.0
2025-12-10,3.95,4.15,3.33,3.76,415,0.19146202217570718,0.08213552361396304,0.0379,285.0
2025-12-11,3.85,4.0,2.39,3.15,440,0.18331037647948845,0.07939767282683094,0.0377,285.0
2025-12-12,3.4,3.6,2.94,3.22,739,0.18636754208193243,0.07665982203969883,0.037599999999999995,285.0
2025-12-15,3.6,3.6,1.55,1.75,473,0.1869475504555813,0.06844626967830253,0.0377,285.0
2025-12-16,1.17,1.89,1.17,1.85,521,0.19031180352933483,0.06570841889117043,0.037599999999999995,285.0
2025-12-17,1.85,2.07,1.13,1.13,1358,0.18677110972573585,0.06297056810403832,0.0373,285.0
2025-12-18,0.94,1.23,0.56,1.06,532,0.18358609702042034,0.06023271731690623,0.0371,285.0
2025-12-19,1.01,1.01,0.6,0.97,647,0.16758033588450788,0.057494866529774126,0.0371,285.0
2025-12-22,0.76,0.9,0.46,0.47,656,0.17068312795435925,0.049281314168377825,0.037200000000000004,285.0
2025-12-23,0.46,0.53,0.39,0.47,856,0.16233839975040742,0.04654346338124572,0.0371,285.0
2025-12-24,0.47,0.78,0.47,0.58,626,0.1624473514460707,0.04380561259411362,0.037200000000000004,285.0
2025-12-26,0.58,0.7,0.38,0.41,2106,0.1623257534424783,0.038329911019849415,0.037000000000000005,285.0
2025-12-29,0.38,0.48,0.28,0.31,1032,0.16723556509963575,0.030116358658453114,0.0369,285.0
2025-12-30,0.28,0.31,0.18,0.19,1325,0.16443470027399673,0.02737850787132101,0.0365,285.0
2025-12-31,0.2,0.2,0.1,0.11,2749,0.168780895994271,0.024640657084188913,0.0374,285.0
2026-01-02,0.1,0.55,0.07,0.08,8285,0.19153697298002909,0.019164955509924708,0.037200000000000004,285.0
2026-01-05,0.07,0.07,0.01,0.01,8332,0.23798822144937912,0.010951403148528405,0.0371,285.0
2026-01-06,0.02,0.03,0.01,0.03,8612,0.39057460627658347,0.008213552361396304,0.037000000000000005,285.0
2026-01-07,0.02,0.03,0.01,0.01,2563,0.45798736549368285,0.0054757015742642025,0.037000000000000005,285.0
2026-01-08,0.01,0.02,0.01,0.01,13298,0.6800822494679764,0.0027378507871321013,0.037000000000000005,285.0
2026-01-09,0.01,0.04,0.01,0.01,550,1.0,1e-09,0.037000000000000005,285.0
