timestamp,open,high,low,close,volume,imp_vol,ttm,r,k
2025-05-06,8.8,9.3,7.9,8.35,72,0.29808910098610847,0.10403832991101986,0.0437,200.0
2025-05-07,8.9,11.35,8.45,9.85,96,0.3136016160629918,0.10130047912388775,0.0437,200.0
2025-05-08,10.09,10.09,7.75,7.9,19,0.2651751645696045,0.09856262833675565,0.0437,200.0
2025-05-09,7.8,8.55,7.45,7.96,54,0.29342331274411404,0.09582477754962354,0.0437,200.0
2025-05-12,3.25,3.9,2.71,2.85,263,0.2895397392477158,0.08761122518822724,0.0438,200.0
2025-05-13,2.64,2.85,2.09,2.17,196,0.2838959379564551,0.08487337440109514,0.043899999999999995,200.0
2025-05-14,2.32,2.84,2.13,2.39,501,0.29333466392561586,0.08213552361396304,0.043899999999999995,200.0
2025-05-15,2.7,3.0,2.21,2.55,165,0.29563886698374214,0.07939767282683094,0.0437,200.0
2025-05-16,2.3,2.6,2.11,2.21,424,0.2789492886740187,0.07665982203969883,0.0437,200.0
2025-05-19,3.0,4.45,2.54,2.7,4042,0.28696984569724154,0.06844626967830253,0.0437,200.0
2025-05-20,2.9,3.95,2.74,3.25,1056,0.2919473233855961,0.06570841889117043,0.0436,200.0
2025-05-21,4.05,6.06,3.17,5.19,1754,0.3064799214161218,0.06297056810403832,0.0435,200.0
2025-05-22,5.85,6.4,4.84,5.42,486,0.3081459351001327,0.06023271731690623,0.0437,200.0
2025-05-23,10.05,10.05,7.65,8.65,3271,0.31461783742319616,0.057494866529774126,0.0436,200.0
2025-05-27,6.73,6.81,5.06,5.25,897,0.3058683219211149,0.04654346338124572,0.0435,200.0
2025-05-28,4.7,5.36,4.11,5.0,544,0.3056310313420728,0.04380561259411362,0.0435,200.0
2025-05-29,3.72,5.95,3.71,5.04,1073,0.3031347646318662,0.04106776180698152,0.0434,200.0
2025-05-30,5.25,6.56,3.95,4.45,748,0.3029527278108317,0.038329911019849415,0.0433,200.0
2025-06-02,4.6,4.6,3.45,3.45,2284,0.2947324785385567,0.030116358658453114,0.0433,200.0
2025-06-03,3.5,3.69,2.44,2.99,2801,0.322345237753791,0.02737850787132101,0.0433,200.0
2025-06-04,2.62,3.0,1.68,2.46,5968,0.2811166259525713,0.024640657084188913,0.0432,200.0
2025-06-05,2.05,3.6,1.8,3.4,17099,0.29679531599891396,0.02190280629705681,0.0426,200.0
2025-06-06,2.28,2.44,1.41,1.85,10960,0.29619101859150504,0.019164955509924708,0.042800000000000005,200.0
2025-06-09,1.64,3.4,1.1,2.26,65054,0.32287075185896347,0.010951403148528405,0.0429,200.0
2025-06-10,2.4,2.49,0.84,1.14,39039,0.27908659667156627,0.008213552361396304,0.0429,200.0
2025-06-11,0.82,2.77,0.57,2.52,57318,0.24909679575423105,0.0054757015742642025,0.043,200.0
2025-06-12,2.32,3.15,1.45,1.6,20777,0.16920902826930673,0.0027378507871321013,0.0418,200.0
2025-06-13,1.27,4.2,0.92,3.57,17751,1.0,1e-09,0.042300000000000004,200.0
