timestamp,open,high,low,close,volume,imp_vol,ttm,r,k
2024-08-06,8.05,9.75,5.15,6.12,283,0.2653081365018369,0.10403832991101986,0.055,205.0
2024-08-07,5.4,6.0,4.0,5.9,78,0.30149872811059736,0.10130047912388775,0.055,205.0
2024-08-08,4.35,5.6,4.0,4.1,366,0.28248025614404954,0.09856262833675565,0.0555,205.0
2024-08-09,4.2,4.2,2.74,2.83,800,0.2667284490346543,0.09582477754962354,0.0554,205.0
2024-08-12,2.71,2.71,2.06,2.31,437,0.26988218872367375,0.08761122518822724,0.0553,205.0
2024-08-13,1.94,1.94,1.46,1.55,156,0.2710452643402828,0.08487337440109514,0.0548,205.0
2024-08-14,1.55,1.67,1.17,1.23,436,0.2582807940516273,0.08213552361396304,0.054900000000000004,205.0
2024-08-15,1.01,1.01,0.71,0.79,238,0.256047459326264,0.07939767282683094,0.0553,205.0
2024-08-16,0.83,0.84,0.65,0.65,1676,0.2585800985614815,0.07665982203969883,0.0553,205.0
2024-08-19,0.69,0.78,0.6,0.6,565,0.26564794324340213,0.06844626967830253,0.055099999999999996,205.0
2024-08-20,0.55,0.59,0.5,0.5,2165,0.2644267956265983,0.06570841889117043,0.0548,205.0
2024-08-21,0.5,0.57,0.44,0.56,130,0.276256989512011,0.06297056810403832,0.0545,205.0
2024-08-22,0.45,0.71,0.43,0.67,160,0.2766554726855565,0.06023271731690623,0.055099999999999996,205.0
2024-08-23,0.58,0.58,0.42,0.45,279,0.27791427351184156,0.057494866529774126,0.055099999999999996,205.0
2024-08-26,0.43,0.55,0.41,0.44,150,0.30098723364144564,0.049281314168377825,0.054900000000000004,205.0
2024-08-27,0.49,0.51,0.35,0.35,88,0.3025120501212101,0.04654346338124572,0.054900000000000004,205.0
2024-08-28,0.33,0.51,0.3,0.44,259,0.3109886608399837,0.04380561259411362,0.0547,205.0
2024-08-29,0.32,0.34,0.26,0.33,268,0.33567395949835827,0.04106776180698152,0.054000000000000006,205.0
2024-08-30,0.28,0.33,0.24,0.24,104,0.3175596306108502,0.038329911019849415,0.0541,205.0
2024-09-03,0.27,0.59,0.27,0.48,851,0.3452869411597695,0.02737850787132101,0.0538,205.0
2024-09-04,0.58,0.85,0.5,0.53,1753,0.3421225777993688,0.024640657084188913,0.0533,205.0
2024-09-05,0.45,0.46,0.28,0.43,789,0.36819693558927935,0.02190280629705681,0.053,205.0
2024-09-06,0.33,0.7,0.27,0.51,14557,0.38218044043748045,0.019164955509924708,0.0528,205.0
2024-09-09,0.43,0.7,0.2,0.2,27543,0.4058654700201869,0.010951403148528405,0.0525,205.0
2024-09-10,0.23,0.3,0.07,0.09,8374,0.3850892068042615,0.008213552361396304,0.0518,205.0
2024-09-11,0.03,0.08,0.02,0.03,2520,0.45750384186796333,0.0054757015742642025,0.0521,205.0
2024-09-12,0.03,0.03,0.01,0.01,863,0.5690954954203584,0.0027378507871321013,0.0518,205.0
2024-09-13,0.01,0.01,0.01,0.01,81,1.0,1e-09,0.051500000000000004,205.0
