Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return,RV,imp_vol,r,VRP,VRP_std,VRP_mean
2024-02-07,188.67988890685805,189.0856770188276,186.6707620426896,187.4625396728516,53439000,0.0,0.0,0.0005811012989467,0.1968716973964678,,0.055,,,
2024-02-08,187.44274927884152,187.5912009839088,185.42373058041275,186.38375854492188,40962000,0.0,0.0,-0.0057546490611527,0.1976165014136918,,0.055,,,
2024-02-09,186.9486117161699,188.27653811843788,186.30447993507684,187.14682006835935,45155200,0.24,0.0,0.0040940344233566,0.1974252744021544,,0.055,,,
2024-02-12,186.72066269575697,186.9684079782513,185.10535861511917,185.4621124267578,41781900,0.0,0.0,-0.0090020639462973,0.2005511994636844,,0.055,,,
2024-02-13,184.0945819491523,184.53061609699293,181.8549547572752,183.37115478515625,56529500,0.0,0.0,-0.0112743115790149,0.1997017271440453,,0.055,,,
2024-02-14,183.64864282656316,183.8567404102353,180.7946121382465,182.4891815185547,54630500,0.0,0.0,-0.0048097710222466,0.1995683461403187,,0.055,,,
2024-02-15,181.8946262099093,182.826151079826,179.71447030737514,182.2018280029297,65434500,0.0,0.0,-0.0015746331548743,0.15970475215138,,0.055,,,
2024-02-16,181.76577652013776,183.1828875508429,180.03155935687485,180.6657867431641,49752500,0.0,0.0,-0.0084304382486268,0.1487444802663681,,0.055,,,
2024-02-20,180.15046783149373,180.78469520216956,178.3766181157698,179.92254638671875,53665600,0.0,0.0,-0.0041138965481156,0.1385271824838741,,0.055,,,
2024-02-21,180.2991272502037,181.24055639365764,179.03067248659073,180.6757049560547,41371400,0.0,0.0,0.0041860155075681,0.1364658493225622,,0.055,,,
2024-02-22,181.825211247954,183.29187418944448,180.8144213951088,182.70718383789065,52292200,0.0,0.0,0.0112437855567246,0.1458951609049883,,0.055,,,
2024-02-23,183.3414504606763,183.3711786908889,180.58652357235425,180.87391662597656,45119700,0.0,0.0,-0.0100339087571983,0.1482185496395009,,0.055,,,
2024-02-26,180.59644574912903,181.11174516126204,179.02077391854948,179.52618408203125,40867400,0.0,0.0,-0.0074512266283935,0.1474778814819457,,0.055,,,
2024-02-27,179.46672518750103,182.2612846793882,177.94060546909574,180.98292541503903,54318900,0.0,0.0,0.0081143669401571,0.1525238587691253,,0.055,,,
2024-02-28,180.8639793914523,181.46847854843008,178.50545433930714,179.7838134765625,48953900,0.0,0.0,-0.0066255528565841,0.1400157454143832,,0.055,,,
2024-02-29,179.63517226295397,180.9234508895373,177.9108594746495,179.11985778808594,136682600,0.0,0.0,-0.0036930782345604,0.1239144915610774,,0.055,,,
2024-03-01,177.93066432277888,178.90182159301432,175.78023709238585,178.0396728515625,73563100,0.0,0.0,-0.0060305147059762,0.1129694812220879,,0.055,,,
2024-03-04,174.5613464945542,175.3045824548566,172.2226300679557,173.5208282470703,81510100,0.0,0.0,-0.0253811104688992,0.1402161076153593,,0.055,,,
2024-03-05,169.21996658252752,170.48842147609815,168.09024847040442,168.5857391357422,95132400,0.0,0.0,-0.0284409033842394,0.1587831782645687,0.2243275479776288,0.055,0.0655443697130601,,0.0655443697130601
2024-03-06,169.5172478388351,169.69563232435493,167.15870765798908,167.59474182128906,68587700,0.0,0.0,-0.0058782986006615,0.1506637418451331,0.2198594672487836,0.055,0.06919572540365052,0.0025818983693405703,0.06737004755835531
2024-03-07,167.62445594378354,169.1902079797121,166.97041987504164,167.47581481933594,71765100,0.0,0.0,-0.000709610580026,0.1500395925590517,0.21970823602273756,0.055099999999999996,0.06966864346368587,0.0022570513153528197,0.06813624619346549
2024-03-08,167.47579261380926,172.13340039007758,167.4163361719135,169.190185546875,76267000,0.0,0.0,0.0102365271629722,0.1601846204090113,0.21977510670861738,0.055099999999999996,0.05959048629960609,0.004653352569309346,0.06599980622000065
2024-03-11,171.38030546468005,172.8073209312821,170.49833272784605,171.1920166015625,60139500,0.0,0.0,0.0118318391118075,0.1680318523199969,0.22455933554984048,0.055,0.05652748322984358,0.005846815215713167,0.06410534162196924
2024-03-12,171.58838326620315,172.46045153320196,169.4676841705973,171.66766357421875,59825400,0.0,0.0,0.0027784413204459,0.1689457617599403,0.21602082801759964,0.0552,0.04707506625765934,0.008699803352033847,0.061266962394584255
2024-03-13,171.21183277143888,171.62804307697533,169.21995080494636,169.5866241455078,52488700,0.0,0.0,-0.0121224893808333,0.1694692786102233,0.20434341117097088,0.0552,0.03487413256074759,0.01275083474631519,0.05749655813260758
2024-03-14,171.35058886714742,172.73795670875472,170.49834430125284,171.4397735595703,72913500,0.0,0.0,0.0109274503422656,0.1773068046887463,0.21920537348596505,0.0552,0.04189856879721876,0.0130295698468663,0.05554680946568398
2024-03-15,169.62625165850892,171.06317138671875,168.75418335618096,171.06317138671875,121752700,0.0,0.0,-0.0021967024630996,0.1772515035217105,0.219342098879022,0.0552,0.042090595357311494,0.012987198868227499,0.05405167456475371
2024-03-18,173.98659600973463,176.1072954101753,171.95508129819137,172.1532745361328,75604200,0.0,0.0,0.0063725180620537,0.1791141356148004,0.2317236570306321,0.0552,0.052609521415831695,0.012252938426160695,0.0539074592498615
2024-03-19,172.76766112194616,175.01719271038215,171.46947815172825,174.49197387695312,55215200,0.0,0.0,0.0135849831908334,0.1876176499984045,0.22768778195360567,0.0552,0.04007013195520118,0.012350204920658666,0.052649520404892375
2024-03-20,174.1352325028599,177.05862426757812,173.51090945491785,177.05862426757812,53423100,0.0,0.0,0.0147092747797954,0.1953790214453205,0.24020179472825565,0.055,0.04482277328293516,0.011990256481667098,0.05199729147806261
2024-03-21,175.45322885093574,175.8892630091755,169.29922879245808,169.82444763183594,106181300,0.0,0.0,-0.0408575219968365,0.235669360000238,0.2361699790129163,0.055099999999999996,0.0005006190126783105,0.018324262520759624,0.04803600898072536
2024-03-22,170.210942813777,171.48931715990707,168.5262776263353,170.72625732421875,71160100,0.0,0.0,0.0053102465808565,0.2363573302434347,0.2254860777985755,0.055099999999999996,-0.010871252444859203,0.023618028957780358,0.04382834745032647
2024-03-25,169.03166954174233,170.3893089389317,167.92176032191367,169.30914306640625,54288300,0.0,0.0,-0.0083005056165514,0.2365992365333674,0.214864436255238,0.055099999999999996,-0.021734800278129407,0.02836434470982591,0.03945747093509607
2024-03-26,168.4668365684045,169.87402832990531,168.0506261984825,168.17945861816406,57388400,0.0,0.0,-0.0066723180318685,0.2333363653994023,0.20285148549382379,0.055,-0.03048487990557852,0.032506093146772365,0.03508607400755391
2024-03-27,168.87312383270142,172.0343565405087,168.57582642397568,171.74696350097656,60273300,0.0,0.0,0.0212124888028817,0.2488875399640313,0.2141641044478473,0.055,-0.03472343551618398,0.035738975845197966,0.030979632270863443
2024-03-28,170.2010103030642,170.67667701496117,168.97218824939392,169.93344116210938,65672700,0.0,0.0,-0.0105592687166016,0.2506335365933055,0.20597699653197737,0.054900000000000004,-0.04465654006132813,0.03898672244284464,0.026777622696852802
2024-04-01,169.64606274055888,169.70551918920845,167.95147834818596,168.49652099609375,46240500,0.0,0.0,-0.0084557821944232,0.2512325920960736,0.20542359492594425,0.054900000000000004,-0.04580899717012937,0.041386329037648724,0.02295727428280111
2024-04-02,167.5551169522469,167.81276664190898,166.71277681419204,167.31727600097656,49329500,0.0,0.0,-0.0069986311179951,0.2372381274203452,0.2690747418729605,0.054900000000000004,0.03183661445261529,0.040331396095731005,0.02340124129129182
2024-04-03,167.2677201117247,169.14067408704202,167.05962251511946,168.11996459960938,47691700,0.0,0.0,0.004797404176172,0.2159516176798661,0.2631924583292659,0.0547,0.04724084064939982,0.03952437021380235,0.022486064838108805
2024-04-04,168.75416790697062,170.36947196785653,167.2974395751953,167.2974395751953,53704400,0.0,0.0,-0.004892488684333,0.2156268154390897,0.27627149638999854,0.0547,0.06064468095090883,0.03903572759637583,0.02205851261547172
2024-04-05,168.06050251317026,168.85329051832247,167.42627513328318,168.05059814453125,42104800,0.0,0.0,0.0045019133063146,0.216192205205296,0.2720213752444801,0.0547,0.05582917003918411,0.03826234148529072,0.021366538944246633
2024-04-08,167.50555706407098,167.67402205960258,166.72268854116854,166.9307861328125,37425500,0.0,0.0,-0.0066635407673804,0.2141623386973549,0.2691673169034931,0.0548,0.0550049782061382,0.038034300200525305,0.021137263539573237
2024-04-09,167.17853275073267,168.5460917055098,166.83169838821917,168.13978576660156,42373800,0.0,0.0,0.0072425204589114,0.2112328891059369,0.2630812320547063,0.0548,0.05184834294876939,0.03781893140116451,0.020903306525519527
2024-04-10,167.27763553824258,167.5650134431552,165.60287483124418,166.26683044433594,49709300,0.0,0.0,-0.0111392750604875,0.2138543287307202,0.27055827084244993,0.054900000000000004,0.056703942111729744,0.03822870828977042,0.02138475031822305
2024-04-11,166.8217782077108,173.87757491447604,166.64340884278624,173.4613494873047,91070300,0.0,0.0,0.0432709219496272,0.2623014661156327,0.30066009950304695,0.0548,0.03835863338741424,0.03830129226790902,0.021558975359556382
2024-04-12,172.68837774790788,176.7514066994258,172.63884078505302,174.95773315429688,101670900,0.0,0.0,0.0086266114694426,0.2613019539455181,0.31305618881751246,0.0548,0.051754234871994376,0.03863866942691722,0.022051758663295163
2024-04-15,173.77848669689703,175.03703722038412,170.94427948721847,171.132568359375,73531800,0.0,0.0,-0.0218633650880034,0.2736699392237581,0.3261178834671292,0.054900000000000004,0.052447944243371125,0.038989201011333185,0.02256962610759814
2024-04-16,170.20103782824685,172.1929047923956,166.75242714722782,167.8524169921875,73711200,0.0,0.0,-0.0191673122108425,0.280902199557953,0.32837761267427396,0.054900000000000004,0.047475413116320975,0.03879743824799548,0.022312920692622605
2024-04-17,168.08032842085646,169.11094225529814,166.48484802246094,166.48484802246094,50901200,0.0,0.0,-0.0081474487781144,0.2763735670548663,0.3200625776176942,0.054900000000000004,0.04368901056282787,0.038892934637574254,0.02249386462300394
2024-04-18,166.5145852231191,167.11908441586118,165.04793714543356,165.53350830078125,43122900,0.0,0.0,-0.0057142720973102,0.2692137349958984,0.31929748068273034,0.054900000000000004,0.05008374568683194,0.03906929364560973,0.022756913243198777
2024-04-19,164.71101115974596,164.89928490796945,162.6002161182223,163.5119171142578,68149400,0.0,0.0,-0.0122125798412374,0.2328491308843241,0.31143469955016684,0.054900000000000004,0.07858556866584274,0.040599726197338794,0.026661160725857003
2024-04-22,164.0272236912775,165.75152141981465,163.28398774037723,164.34432983398438,48116400,0.0,0.0,0.0050908382362424,0.2327616657131404,0.3124253716655252,0.054900000000000004,0.07966370595238481,0.04123691269657366,0.031187908645719204
2024-04-23,163.85873621547074,165.54340111554177,163.4326064657252,165.39474487304688,49537800,0.0,0.0,0.00639155022947,0.2331635206233975,0.31717705760056647,0.054900000000000004,0.08401353697716896,0.04087192753835672,0.03647532550848412
2024-04-24,165.0380369843625,167.77315534715606,164.71102642645795,167.4956817626953,48251800,0.0,0.0,0.0127025613253979,0.2370961388267846,0.3383338074309187,0.054900000000000004,0.10123766860413408,0.04012003387084911,0.04306145293396975
2024-04-25,168.0010494911784,169.07131105182287,166.63349053238153,168.35780334472656,50558300,0.0,0.0,0.0051471272152119,0.2244652598542215,0.3528653238952094,0.0548,0.12840006404098792,0.04005552140614627,0.051217627911828344
2024-04-26,168.34791858741357,169.79474290783526,167.65421953718817,167.7731475830078,44838400,0.0,0.0,-0.0034726977312813,0.2218153798207018,0.3466625152385112,0.0548,0.12484713541780942,0.03647445003245284,0.05969281168578522
2024-04-29,171.80640930182136,174.44242297655094,171.53885525962073,171.93524169921875,68169400,0.0,0.0,0.0248078681014891,0.2369934261223287,0.41244002793215395,0.0548,0.17544660180982524,0.03634478957114074,0.07075559163478295
2024-04-30,171.76679778510277,173.41183044153803,168.46682810243752,168.79385375976562,65934800,0.0,0.0,-0.0182707623428861,0.2453426351434079,0.42927221580809005,0.0548,0.18392958066468215,0.04306358966380197,0.0783602399453863
2024-05-01,168.05062115462775,171.15239765594947,167.58485870487095,167.7731475830078,50383100,0.0,0.0,-0.0060470577217256,0.2458729067596232,0.43341580384651124,0.0547,0.18754289708688804,0.048776172243497944,0.0853753427672607
2024-05-02,170.95416794412498,171.8559644998941,169.34878317714927,171.469482421875,94214900,0.0,0.0,0.0220317428153298,0.2570726792729333,0.454589317858604,0.055099999999999996,0.1975166385856707,0.054401312169952094,0.0922189406489988
2024-05-03,184.9666328542693,185.31348231884328,181.01262758822543,181.72613525390625,163224100,0.0,0.0,0.0598161998692938,0.3305366829848903,0.5458903140672806,0.055099999999999996,0.2153536310823903,0.060173471357915176,0.1001951637011591
2024-05-06,180.7054248623681,182.53873097916653,178.79282331517493,180.07119750976562,78569700,0.0,0.0,-0.0091067679496312,0.3317057250475397,0.6938482015884966,0.055099999999999996,0.3621424765409569,0.08292471415774257,0.11555203861790005
2024-05-07,181.7954923577229,183.2324120279765,179.68471275097576,180.7549591064453,77305800,0.0,0.0,0.0037971735965303,0.3314843156638216,0.20835692989166293,0.055099999999999996,-0.12312738577215865,0.09788084529777073,0.10680325218185364
2024-05-08,181.20092748758523,181.4189445721307,179.81354466582562,181.0919189453125,45057100,0.0,0.0,0.0018641803275158,0.3268791701302951,0.21048461017200445,0.055099999999999996,-0.11639455995829065,0.10950647795104632,0.09814832707835262
2024-05-09,180.91352883975787,182.99459544718977,180.4675903156434,182.9054107666016,48983000,0.0,0.0,0.0100142062210777,0.2942154924338314,0.20868286667386549,0.055099999999999996,-0.0855326257599659,0.11635656141698264,0.09195376412098362
2024-05-10,183.48094965782863,183.669493895456,180.7322193628195,181.6451568603516,50759500,0.25,0.0,-0.0068901947786452,0.2953034745830219,0.20709180991836773,0.055099999999999996,-0.08821166466465419,0.12292535074009117,0.08495546914415118
2024-05-13,184.01682262141372,185.6640864017181,183.2031085341488,184.85037231445312,72044800,0.0,0.0,0.0176454770911713,0.286045999643249,0.2263298692607028,0.055,-0.059716130382546195,0.12697830083781578,0.07934726541285532
2024-05-14,186.07091921634225,186.8548647149755,184.8602810891409,185.9915313720703,52393600,0.0,0.0,0.0061734203903898,0.27263721725023,0.22218978933710334,0.055,-0.05044742791312665,0.1301209340527673,0.07445112336138295
2024-05-15,186.46787049037357,189.18683240943687,185.9320062923224,188.26397705078125,70400000,0.0,0.0,0.0122180061745122,0.2688914017596246,0.2395339010065418,0.054900000000000004,-0.029357500753082827,0.13204082807830073,0.0707987977955874
2024-05-16,189.00821119957223,189.6333810173086,188.2044300863017,188.38304138183597,52845200,0.0,0.0,0.000632432889817,0.2660593558083269,0.23862904937949564,0.055099999999999996,-0.027430306428831264,0.13380666481543194,0.06692309518980424
2024-05-17,188.05558877384672,189.3456148748041,187.72811956148703,188.41282653808597,41282900,0.0,0.0,0.0001581095412386,0.2579477151650146,0.22955376462450372,0.055,-0.02839395054051086,0.13544417037332593,0.06157411922948656
2024-05-20,187.8769693298537,190.44708847543168,187.5594179346384,189.57383728027344,44361300,0.0,0.0,0.0061620578785426,0.2578576159493352,0.2441832085612919,0.055,-0.01367440738804332,0.13639278610234848,0.056907213562465156
2024-05-21,189.62343971650407,191.2508526180576,189.4547462309282,190.873779296875,42309400,0.0,0.0,0.006857180480446,0.2578414249732955,0.2698940008008389,0.055,0.012052575827543432,0.13658911043041083,0.05330916550498388
2024-05-22,190.7943866831268,191.3401686179172,188.80973611420333,189.4348907470703,34648500,0.0,0.0,-0.0075384296109457,0.2622024110289668,0.25193242340457533,0.054900000000000004,-0.010269987624391463,0.13680539118891566,0.04773378269355761
2024-05-23,189.51429520164533,189.5341459487459,185.19768892080705,185.44577026367188,51005900,0.0,0.0,-0.0210580029247338,0.2796497842929153,0.2395827845174634,0.055099999999999996,-0.04006699977545192,0.13676361800468442,0.03931042950273562
2024-05-24,187.3708563845385,189.117343330764,186.59682877814635,188.52194213867188,36327000,0.0,0.0,0.0165879861839188,0.280662577437375,0.2546325776115797,0.0556,-0.02602999982579529,0.13595589554471868,0.031766572740555374
2024-05-28,190.04021443649896,191.5187845976106,187.64872194997955,188.53189086914065,52280100,0.0,0.0,5.277226807609559e-05,0.27228253577815,0.2844114060225691,0.055,0.01212887024441911,0.13171024011417912,0.023600686162285073
2024-05-29,188.154831057814,190.77456966628964,188.05559245514976,188.82960510253903,53068000,0.0,0.0,0.001579118694593,0.2588017165201607,0.2945461696366215,0.055,0.035744453116460795,0.12627212359151627,0.016191429784874006
2024-05-30,189.2959530014381,190.70505299300456,189.16696101953207,189.82188415527344,49889100,0.0,0.0,0.0052548913195871,0.2550525160184486,0.3293200494064276,0.0548,0.07426753338797903,0.12059464023003533,0.010527661599928555
2024-05-31,189.9707550742459,191.0920874921724,188.45249859880172,190.7745361328125,75158300,0.0,0.0,0.0050186625308163,0.248203186067993,0.327109603189099,0.0548,0.07890641712110599,0.11363043403778167,0.004597150526700319
2024-06-03,191.4195610224673,193.49353258818425,191.04248767189637,192.5408935546875,50080500,0.0,0.0,0.0092588741541759,0.1446252701214985,0.3551997657873107,0.054900000000000004,0.2105744956658122,0.11316798549065472,0.004358193755871415
2024-06-04,193.14618134943933,193.82097037667648,191.54853713018943,192.85841369628903,47471400,0.0,0.0,0.001649104955002,0.1376180778961824,0.1998691058599198,0.0548,0.06225102796373738,0.07752015325684909,-0.01063637867298956
2024-06-05,193.9003509087889,195.38883880770496,193.3744197291732,194.3667449951172,54156800,0.0,0.0,0.0078209255687615,0.1384827066516908,0.2082184731998603,0.0548,0.06973576654816951,0.07473594017798549,-0.0009932210569731522
2024-06-06,194.1881624282746,194.99194358986875,192.679823561343,192.9874420166016,41181800,0.0,0.0,-0.007096393874118,0.1435934793532859,0.19954876420141204,0.0548,0.05595528484812615,0.0705483015520974,0.007624271183347688
2024-06-07,193.1561225415401,195.42855606321456,192.65004206608785,195.37893676757807,53103900,0.0,0.0,0.0123919708245618,0.1453222005588002,0.20562673580896318,0.0547,0.060304535250162966,0.06789999344364561,0.01491612923385413
2024-06-10,195.3888672580803,195.78580650726497,190.6753215585116,191.63787841796875,97010200,0.0,0.0,-0.019147705538288,0.1622936517536613,0.19170522959160052,0.0547,0.029411577837939212,0.06344528844035396,0.0207972913589838
2024-06-11,192.1638033246204,205.5701288673056,192.14396771907968,205.5601959228516,172373300,0.0,0.0,0.0726490901476051,0.2936325429826354,0.24630952976274822,0.0546,-0.04732301321988719,0.06267336932485038,0.02141694721711675
2024-06-12,205.7784872423207,218.51002232587345,205.3120931521647,211.43475341796875,198134300,0.0,0.0,0.0285782832067447,0.3048875018405576,0.3424229193070419,0.0547,0.03753541746648431,0.06041058675270577,0.025816089486097298
2024-06-13,213.09192677850285,215.08649505325084,209.97602614095345,212.59576416015625,97862700,0.0,0.0,0.0054911064686342,0.3041781312497932,0.2883493933701175,0.0547,-0.015828737879675703,0.05983325780846804,0.026492527629767653
2024-06-14,212.20877015870124,213.51863167298376,209.67833763090167,210.8592071533203,70122700,0.0,0.0,-0.0081683518657865,0.3079207911246902,0.257459217460926,0.0547,-0.05046157366376419,0.06113320045905759,0.02534096426802101
2024-06-17,211.73243423482452,217.2696109595796,211.08742887751163,215.00711059570312,93728300,0.0,0.0,0.0196714362079848,0.3109334418574893,0.3309172406847588,0.0545,0.019983798827269528,0.05983852551895233,0.02775985173641003
2024-06-18,215.9200623200828,216.95208913019516,211.36529274424583,212.6453857421875,79943300,0.0,0.0,-0.0109844034784346,0.3172924642595756,0.31524729064120566,0.054000000000000006,-0.002045173618369922,0.059470077988261025,0.0283413134248937
2024-06-20,212.28816853161533,212.59580212894485,207.2471687535905,208.0707855224609,86172500,0.0,0.0,-0.0215128120638969,0.3318554460563285,0.2959385755857609,0.0542,-0.035916870470567575,0.0611064003792123,0.025942841109988145
2024-06-21,208.77533580800625,210.26382387597764,205.5205097773767,205.8975982666016,241805100,0.0,0.0,-0.0104444612462174,0.3334132007025485,0.34530794971933065,0.0542,0.011894749016782169,0.06061408005952273,0.02705107794204683
2024-06-24,206.12582769938732,211.0676038174596,205.0044951825124,206.5426025390625,80727000,0.0,0.0,0.0031326459263782,0.3197103332814724,0.28220064659735283,0.0542,-0.03750968668411958,0.06046756255603542,0.027178943596613447
2024-06-25,207.54482679949032,209.75772308170343,207.0089778092255,207.4654541015625,55549700,0.0,0.0,0.0044680930285336,0.317063789730763,0.3496988697707727,0.054299999999999994,0.0326350800400097,0.05915932746355827,0.0301121975899037
2024-06-26,209.87680350658064,213.21101716086312,209.02340313251776,211.6133728027344,66213200,0.0,0.0,0.0199932982536037,0.3208295554099225,0.3578081041159018,0.054400000000000004,0.03697854870597933,0.05902254960789947,0.03135468151298171
2024-06-27,213.0423011238973,214.0842456196344,210.72026377340745,212.4568328857422,49772700,0.0,0.0,0.0039858543523809,0.3205052518830715,0.33352338929696224,0.0548,0.01301813741389074,0.05915221238271146,0.03021836572785321
2024-06-28,214.1140554431902,214.41175609103416,208.686034302842,209.00357055664065,82542700,0.0,0.0,-0.0162539480712239,0.3302048182788774,0.41244310394118944,0.0547,0.08223828566231206,0.0594904975249101,0.030616903341569857
2024-07-01,210.46229254870087,215.8406944532805,210.2935990460224,215.08653259277344,60402900,0.0,0.0,0.0291045842897899,0.3410876586491798,0.4249226161298125,0.0548,0.08383495748063274,0.05971085427169035,0.030863330359546193
